,player_id,iap_amt,iap_dt
7205,9bf69d10-73fd-4553-90c9-c5c52d3bab8d,2.0,2020-04-29
7206,9bf69d10-73fd-4553-90c9-c5c52d3bab8d,1.7,2020-05-06
7207,9bf69d10-73fd-4553-90c9-c5c52d3bab8d,1.2,2020-06-14
7208,9bf69d10-73fd-4553-90c9-c5c52d3bab8d,1.5,2020-06-19
7209,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,1.1,2021-01-30
7210,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,7.4,2021-02-02
7211,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,3.2,2021-02-04
7212,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,2.2,2021-02-07
7213,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,1.4,2021-02-08
7214,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,1.7,2021-02-11
7215,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,1.6,2021-02-21
7216,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,2.0,2021-02-22
7217,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,1.9,2021-02-26
7218,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,1.7,2021-02-28
7219,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,2.1,2021-03-01
7220,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,1.3,2021-03-08
7221,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,1.1,2021-03-11
7222,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,1.2,2021-03-14
7223,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,3.0,2021-03-15
7224,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,37.9,2021-03-21
7225,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,1.5,2021-03-22
7226,fdb474cc-2c6e-445b-b0b6-c7648c71fdcb,4.6,2021-03-25
7227,9a614ff2-758c-444a-8335-b4c27ac44683,1.0,2020-06-26
7228,7cad0943-0007-4fd3-8660-e66bc5547359,1.5,2020-03-05
7229,7cad0943-0007-4fd3-8660-e66bc5547359,5.3,2020-03-14
7230,165aaa0a-f86b-4242-9f61-813df1794055,1.0,2020-11-27
7231,165aaa0a-f86b-4242-9f61-813df1794055,1.4,2020-11-29
7232,165aaa0a-f86b-4242-9f61-813df1794055,4.9,2020-12-01
7233,165aaa0a-f86b-4242-9f61-813df1794055,1.1,2020-12-02
7234,09b311d0-8347-41c5-ab61-4b6457c767a2,1.8,2020-02-12
7235,09b311d0-8347-41c5-ab61-4b6457c767a2,2.3,2020-02-14
7236,09b311d0-8347-41c5-ab61-4b6457c767a2,1.1,2020-02-15
7237,09b311d0-8347-41c5-ab61-4b6457c767a2,2.3,2020-02-16
7238,09b311d0-8347-41c5-ab61-4b6457c767a2,1.3,2020-02-22
7239,09b311d0-8347-41c5-ab61-4b6457c767a2,1.1,2020-02-25
7240,5ed6ece8-af0d-4323-b52d-632553ca294d,2.3,2020-01-04
7241,5ed6ece8-af0d-4323-b52d-632553ca294d,1.0,2020-02-05
7242,5ed6ece8-af0d-4323-b52d-632553ca294d,67.8,2020-02-12
7243,5ed6ece8-af0d-4323-b52d-632553ca294d,1.3,2020-02-17
7244,5ed6ece8-af0d-4323-b52d-632553ca294d,1.9,2020-02-24
7245,5ed6ece8-af0d-4323-b52d-632553ca294d,18.7,2020-02-25
7246,5ed6ece8-af0d-4323-b52d-632553ca294d,3.3,2020-03-17
7247,5ed6ece8-af0d-4323-b52d-632553ca294d,3.0,2020-03-21
7248,5ed6ece8-af0d-4323-b52d-632553ca294d,7.5,2020-04-01
7249,5ed6ece8-af0d-4323-b52d-632553ca294d,65.0,2020-04-02
7250,5ed6ece8-af0d-4323-b52d-632553ca294d,4.9,2020-04-04
7251,5ed6ece8-af0d-4323-b52d-632553ca294d,1.4,2020-04-09
7252,5ed6ece8-af0d-4323-b52d-632553ca294d,3.0,2020-04-14
7253,5ed6ece8-af0d-4323-b52d-632553ca294d,3.6,2020-04-15
7254,5ed6ece8-af0d-4323-b52d-632553ca294d,8.2,2020-04-18
7255,5ed6ece8-af0d-4323-b52d-632553ca294d,18.1,2020-04-22
7256,5ed6ece8-af0d-4323-b52d-632553ca294d,3.9,2020-04-29
7257,5ed6ece8-af0d-4323-b52d-632553ca294d,500.0,2020-05-16
7258,5ed6ece8-af0d-4323-b52d-632553ca294d,4.6,2020-05-18
7259,5ed6ece8-af0d-4323-b52d-632553ca294d,2.0,2020-05-30
7260,5ed6ece8-af0d-4323-b52d-632553ca294d,3.2,2020-06-04
7261,5ed6ece8-af0d-4323-b52d-632553ca294d,5.5,2020-06-14
7262,5ed6ece8-af0d-4323-b52d-632553ca294d,2.0,2020-06-18
7263,5ed6ece8-af0d-4323-b52d-632553ca294d,4.1,2020-06-21
7264,5ed6ece8-af0d-4323-b52d-632553ca294d,2.2,2020-06-24
7265,5ed6ece8-af0d-4323-b52d-632553ca294d,2.5,2020-06-26
7266,5ed6ece8-af0d-4323-b52d-632553ca294d,1.5,2020-07-02
7267,5ed6ece8-af0d-4323-b52d-632553ca294d,2.2,2020-07-14
7268,5ed6ece8-af0d-4323-b52d-632553ca294d,1.4,2020-07-16
7269,5ed6ece8-af0d-4323-b52d-632553ca294d,73.0,2020-07-21
7270,5ed6ece8-af0d-4323-b52d-632553ca294d,4.8,2020-07-24
7271,5ed6ece8-af0d-4323-b52d-632553ca294d,6.3,2020-07-30
7272,5ed6ece8-af0d-4323-b52d-632553ca294d,1.4,2020-07-31
7273,5ed6ece8-af0d-4323-b52d-632553ca294d,1.7,2020-08-22
7274,5ed6ece8-af0d-4323-b52d-632553ca294d,10.6,2020-08-26
7275,5ed6ece8-af0d-4323-b52d-632553ca294d,1.5,2020-08-30
7276,5ed6ece8-af0d-4323-b52d-632553ca294d,9.4,2020-09-08
7277,5ed6ece8-af0d-4323-b52d-632553ca294d,2.0,2020-09-19
7278,5ed6ece8-af0d-4323-b52d-632553ca294d,1.6,2020-09-25
7279,5ed6ece8-af0d-4323-b52d-632553ca294d,9.5,2020-09-30
7280,5ed6ece8-af0d-4323-b52d-632553ca294d,2.2,2020-10-11
7281,5ed6ece8-af0d-4323-b52d-632553ca294d,3.6,2020-10-23
7282,5ed6ece8-af0d-4323-b52d-632553ca294d,3.3,2020-11-17
7283,5ed6ece8-af0d-4323-b52d-632553ca294d,13.3,2020-11-27
7284,5ed6ece8-af0d-4323-b52d-632553ca294d,106.9,2020-12-05
7285,5ed6ece8-af0d-4323-b52d-632553ca294d,2.4,2020-12-06
7286,5ed6ece8-af0d-4323-b52d-632553ca294d,1.1,2020-12-10
7287,5ed6ece8-af0d-4323-b52d-632553ca294d,2.1,2020-12-25
7288,5ed6ece8-af0d-4323-b52d-632553ca294d,1.4,2020-12-26
7289,5ed6ece8-af0d-4323-b52d-632553ca294d,13.6,2020-12-31
7290,5ed6ece8-af0d-4323-b52d-632553ca294d,10.7,2021-01-08
7291,5ed6ece8-af0d-4323-b52d-632553ca294d,1.5,2021-02-07
7292,5ed6ece8-af0d-4323-b52d-632553ca294d,4.4,2021-02-08
7293,5ed6ece8-af0d-4323-b52d-632553ca294d,1.3,2021-02-13
7294,5ed6ece8-af0d-4323-b52d-632553ca294d,21.4,2021-02-19
7295,5ed6ece8-af0d-4323-b52d-632553ca294d,23.0,2021-02-25
7296,5ed6ece8-af0d-4323-b52d-632553ca294d,1.4,2021-03-21
7297,2615664b-d8c7-4217-aa92-d1ea3d79c858,7.5,2020-06-10
7298,2615664b-d8c7-4217-aa92-d1ea3d79c858,51.9,2020-06-15
7299,2615664b-d8c7-4217-aa92-d1ea3d79c858,1.4,2020-06-19
7300,6a15546f-2aa7-4804-a3fb-a8bfaaf8f8db,1.1,2020-08-29
7301,6a15546f-2aa7-4804-a3fb-a8bfaaf8f8db,1.1,2020-09-04
7302,6a15546f-2aa7-4804-a3fb-a8bfaaf8f8db,2.2,2020-09-06
7303,6a15546f-2aa7-4804-a3fb-a8bfaaf8f8db,28.7,2020-09-08
7304,6a15546f-2aa7-4804-a3fb-a8bfaaf8f8db,5.0,2020-09-14
7305,6a15546f-2aa7-4804-a3fb-a8bfaaf8f8db,3.3,2020-09-15
7306,6a15546f-2aa7-4804-a3fb-a8bfaaf8f8db,4.4,2020-09-17
7307,6a15546f-2aa7-4804-a3fb-a8bfaaf8f8db,5.6,2020-09-20
7308,6a15546f-2aa7-4804-a3fb-a8bfaaf8f8db,8.4,2020-09-22
7309,6a15546f-2aa7-4804-a3fb-a8bfaaf8f8db,1.1,2020-09-26
7310,6a15546f-2aa7-4804-a3fb-a8bfaaf8f8db,2.0,2020-09-28
7311,6a15546f-2aa7-4804-a3fb-a8bfaaf8f8db,500.0,2020-10-02
7312,c41169e9-99c4-468d-ba61-ec53294b3507,11.8,2020-12-15
7313,c41169e9-99c4-468d-ba61-ec53294b3507,4.3,2020-12-18
7314,c41169e9-99c4-468d-ba61-ec53294b3507,2.4,2020-12-28
7315,9652fa5d-2cd8-4b9c-8f7c-13a64a30622f,434.5,2020-04-23
7316,9652fa5d-2cd8-4b9c-8f7c-13a64a30622f,1.2,2020-04-28
7317,9652fa5d-2cd8-4b9c-8f7c-13a64a30622f,26.3,2020-05-03
7318,9652fa5d-2cd8-4b9c-8f7c-13a64a30622f,288.6,2020-05-15
7319,9652fa5d-2cd8-4b9c-8f7c-13a64a30622f,4.9,2020-05-19
7320,9652fa5d-2cd8-4b9c-8f7c-13a64a30622f,2.8,2020-05-20
7321,9652fa5d-2cd8-4b9c-8f7c-13a64a30622f,10.4,2020-05-21
7322,9652fa5d-2cd8-4b9c-8f7c-13a64a30622f,500.0,2020-05-27
7323,9bd2571f-dd6d-46de-b94d-6a28d5d36d67,1.1,2020-04-15
7324,9bd2571f-dd6d-46de-b94d-6a28d5d36d67,5.2,2020-04-17
7325,d1fe7675-83bd-4c56-ab65-1c9be98115ea,10.0,2020-11-16
7326,d1fe7675-83bd-4c56-ab65-1c9be98115ea,15.3,2020-12-01
7327,d1fe7675-83bd-4c56-ab65-1c9be98115ea,1.8,2020-12-11
7328,d1fe7675-83bd-4c56-ab65-1c9be98115ea,2.0,2020-12-12
7329,d1fe7675-83bd-4c56-ab65-1c9be98115ea,5.0,2021-01-16
7330,d1fe7675-83bd-4c56-ab65-1c9be98115ea,3.2,2021-01-21
7331,d1fe7675-83bd-4c56-ab65-1c9be98115ea,1.2,2021-01-23
7332,d1fe7675-83bd-4c56-ab65-1c9be98115ea,50.4,2021-01-26
7333,d1fe7675-83bd-4c56-ab65-1c9be98115ea,40.1,2021-01-27
7334,d1fe7675-83bd-4c56-ab65-1c9be98115ea,1.8,2021-02-01
7335,d1fe7675-83bd-4c56-ab65-1c9be98115ea,1.8,2021-02-03
7336,d1fe7675-83bd-4c56-ab65-1c9be98115ea,2.9,2021-02-13
7337,d1fe7675-83bd-4c56-ab65-1c9be98115ea,1.8,2021-02-14
7338,d1fe7675-83bd-4c56-ab65-1c9be98115ea,7.0,2021-03-12
7339,d1fe7675-83bd-4c56-ab65-1c9be98115ea,1.0,2021-03-15
7340,d1fe7675-83bd-4c56-ab65-1c9be98115ea,1.2,2021-03-17
7341,10b30855-6489-4b1f-a6fe-38fc91eab675,1.2,2020-08-17
7342,bdd3025c-052e-4b3b-89da-93d78791bbd6,1.0,2021-01-30
7343,bdd3025c-052e-4b3b-89da-93d78791bbd6,1.3,2021-02-08
7344,bdd3025c-052e-4b3b-89da-93d78791bbd6,3.4,2021-02-11
7345,bdd3025c-052e-4b3b-89da-93d78791bbd6,4.8,2021-02-16
7346,bdd3025c-052e-4b3b-89da-93d78791bbd6,1.7,2021-02-21
7347,bdd3025c-052e-4b3b-89da-93d78791bbd6,6.0,2021-02-26
7348,bdd3025c-052e-4b3b-89da-93d78791bbd6,1.2,2021-03-16
7349,bdd3025c-052e-4b3b-89da-93d78791bbd6,10.9,2021-03-26
7350,f1f34555-8916-4c61-8281-b2d476ec2199,1.0,2020-08-07
7351,f1f34555-8916-4c61-8281-b2d476ec2199,1.6,2020-08-12
7352,5b5e2b40-a8aa-432d-85aa-08a6f809c444,2.0,2020-03-25
7353,5b5e2b40-a8aa-432d-85aa-08a6f809c444,3.6,2020-03-30
7354,5b5e2b40-a8aa-432d-85aa-08a6f809c444,7.7,2020-04-02
7355,5b5e2b40-a8aa-432d-85aa-08a6f809c444,2.1,2020-04-05
7356,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.7,2020-04-06
7357,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.3,2020-04-10
7358,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.8,2020-04-23
7359,5b5e2b40-a8aa-432d-85aa-08a6f809c444,2.8,2020-04-29
7360,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.6,2020-04-30
7361,5b5e2b40-a8aa-432d-85aa-08a6f809c444,4.4,2020-05-05
7362,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.1,2020-05-10
7363,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.0,2020-05-11
7364,5b5e2b40-a8aa-432d-85aa-08a6f809c444,41.1,2020-05-13
7365,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.0,2020-05-15
7366,5b5e2b40-a8aa-432d-85aa-08a6f809c444,8.1,2020-05-16
7367,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.4,2020-05-24
7368,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.2,2020-06-03
7369,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.1,2020-06-18
7370,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.2,2020-06-21
7371,5b5e2b40-a8aa-432d-85aa-08a6f809c444,4.5,2020-06-23
7372,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.3,2020-07-04
7373,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.0,2020-08-04
7374,5b5e2b40-a8aa-432d-85aa-08a6f809c444,3.1,2020-08-14
7375,5b5e2b40-a8aa-432d-85aa-08a6f809c444,2.3,2020-08-15
7376,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.6,2020-08-19
7377,5b5e2b40-a8aa-432d-85aa-08a6f809c444,6.6,2020-09-02
7378,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.1,2020-09-06
7379,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.3,2020-09-10
7380,5b5e2b40-a8aa-432d-85aa-08a6f809c444,2.1,2020-09-17
7381,5b5e2b40-a8aa-432d-85aa-08a6f809c444,2.6,2020-09-21
7382,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.8,2020-09-25
7383,5b5e2b40-a8aa-432d-85aa-08a6f809c444,31.4,2020-10-02
7384,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.2,2020-10-03
7385,5b5e2b40-a8aa-432d-85aa-08a6f809c444,8.7,2020-10-08
7386,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.9,2020-10-18
7387,5b5e2b40-a8aa-432d-85aa-08a6f809c444,25.0,2020-10-26
7388,5b5e2b40-a8aa-432d-85aa-08a6f809c444,2.5,2020-10-29
7389,5b5e2b40-a8aa-432d-85aa-08a6f809c444,5.2,2020-10-31
7390,5b5e2b40-a8aa-432d-85aa-08a6f809c444,1.2,2020-11-07
7391,48d4a10d-f7be-4ee1-a24a-65c8a13344a5,1.0,2020-09-19
7392,48d4a10d-f7be-4ee1-a24a-65c8a13344a5,2.7,2020-09-22
7393,48d4a10d-f7be-4ee1-a24a-65c8a13344a5,2.7,2020-09-26
7394,48d4a10d-f7be-4ee1-a24a-65c8a13344a5,29.3,2020-09-28
7395,48d4a10d-f7be-4ee1-a24a-65c8a13344a5,1.0,2020-10-07
7396,48d4a10d-f7be-4ee1-a24a-65c8a13344a5,3.2,2020-10-10
7397,48d4a10d-f7be-4ee1-a24a-65c8a13344a5,16.0,2020-10-15
7398,48d4a10d-f7be-4ee1-a24a-65c8a13344a5,5.8,2020-10-17
7399,9d8b8118-c0fe-4cd4-9a65-95c27f37ba46,13.5,2020-03-28
7400,9d8b8118-c0fe-4cd4-9a65-95c27f37ba46,2.5,2020-04-03
7401,9d8b8118-c0fe-4cd4-9a65-95c27f37ba46,1.1,2020-04-10
7402,9d8b8118-c0fe-4cd4-9a65-95c27f37ba46,4.2,2020-04-29
7403,9d8b8118-c0fe-4cd4-9a65-95c27f37ba46,2.8,2020-04-30
7404,9d8b8118-c0fe-4cd4-9a65-95c27f37ba46,3.4,2020-05-29
7405,9d8b8118-c0fe-4cd4-9a65-95c27f37ba46,93.9,2020-06-03
7406,9d8b8118-c0fe-4cd4-9a65-95c27f37ba46,1.1,2020-06-11
7407,a36a286e-5c40-4164-a600-10c4c192d968,1.6,2020-02-02
7408,a36a286e-5c40-4164-a600-10c4c192d968,2.2,2020-02-06
7409,a36a286e-5c40-4164-a600-10c4c192d968,3.4,2020-02-09
7410,a36a286e-5c40-4164-a600-10c4c192d968,11.7,2020-02-11
7411,a36a286e-5c40-4164-a600-10c4c192d968,13.0,2020-02-13
7412,a36a286e-5c40-4164-a600-10c4c192d968,2.1,2020-02-14
7413,a36a286e-5c40-4164-a600-10c4c192d968,3.6,2020-02-17
7414,a36a286e-5c40-4164-a600-10c4c192d968,53.4,2020-02-19
7415,a36a286e-5c40-4164-a600-10c4c192d968,1.4,2020-03-06
7416,a36a286e-5c40-4164-a600-10c4c192d968,1.3,2020-03-07
7417,a36a286e-5c40-4164-a600-10c4c192d968,1.2,2020-03-10
7418,a36a286e-5c40-4164-a600-10c4c192d968,2.0,2020-03-11
7419,a36a286e-5c40-4164-a600-10c4c192d968,1.3,2020-03-13
7420,a36a286e-5c40-4164-a600-10c4c192d968,1.0,2020-03-16
7421,a36a286e-5c40-4164-a600-10c4c192d968,2.6,2020-03-22
7422,a36a286e-5c40-4164-a600-10c4c192d968,2.9,2020-03-28
7423,a36a286e-5c40-4164-a600-10c4c192d968,5.6,2020-03-29
7424,a36a286e-5c40-4164-a600-10c4c192d968,1.3,2020-03-31
7425,a36a286e-5c40-4164-a600-10c4c192d968,1.1,2020-04-04
7426,a36a286e-5c40-4164-a600-10c4c192d968,12.5,2020-04-05
7427,a36a286e-5c40-4164-a600-10c4c192d968,39.5,2020-04-07
7428,a36a286e-5c40-4164-a600-10c4c192d968,2.8,2020-04-11
7429,a36a286e-5c40-4164-a600-10c4c192d968,1.1,2020-04-14
7430,a36a286e-5c40-4164-a600-10c4c192d968,1.4,2020-04-16
7431,a36a286e-5c40-4164-a600-10c4c192d968,2.7,2020-04-17
7432,a36a286e-5c40-4164-a600-10c4c192d968,2.8,2020-04-19
7433,a36a286e-5c40-4164-a600-10c4c192d968,12.7,2020-04-25
7434,a36a286e-5c40-4164-a600-10c4c192d968,1.5,2020-04-26
7435,a36a286e-5c40-4164-a600-10c4c192d968,1.3,2020-04-28
7436,a36a286e-5c40-4164-a600-10c4c192d968,20.8,2020-05-03
7437,a36a286e-5c40-4164-a600-10c4c192d968,2.3,2020-05-05
7438,a36a286e-5c40-4164-a600-10c4c192d968,2.3,2020-05-07
7439,a36a286e-5c40-4164-a600-10c4c192d968,303.5,2020-05-10
7440,a36a286e-5c40-4164-a600-10c4c192d968,2.0,2020-05-13
7441,a476ac50-8fc0-443b-929a-1b5d235bd947,5.2,2020-10-23
7442,530f1ff9-820f-4f21-87ac-a0c25f56d91d,3.1,2020-08-02
7443,166ad7e3-c7da-4bfb-a0ff-32cb4a9c9324,2.2,2020-06-19
7444,166ad7e3-c7da-4bfb-a0ff-32cb4a9c9324,1.3,2020-06-21
7445,c1f6cc7d-2391-452e-b6a9-7c96b9c90396,1.6,2021-01-16
7446,c1f6cc7d-2391-452e-b6a9-7c96b9c90396,13.6,2021-02-01
7447,6babdfea-f32c-44fc-b22d-6f1e7e44071c,2.0,2020-01-13
7448,6babdfea-f32c-44fc-b22d-6f1e7e44071c,1.4,2020-01-20
7449,6babdfea-f32c-44fc-b22d-6f1e7e44071c,2.0,2020-01-30
7450,6babdfea-f32c-44fc-b22d-6f1e7e44071c,1.7,2020-02-01
7451,6babdfea-f32c-44fc-b22d-6f1e7e44071c,3.2,2020-02-22
7452,6babdfea-f32c-44fc-b22d-6f1e7e44071c,1.3,2020-03-07
7453,6babdfea-f32c-44fc-b22d-6f1e7e44071c,4.3,2020-04-04
7454,6babdfea-f32c-44fc-b22d-6f1e7e44071c,1.6,2020-05-15
7455,6babdfea-f32c-44fc-b22d-6f1e7e44071c,10.5,2020-06-09
7456,6babdfea-f32c-44fc-b22d-6f1e7e44071c,2.0,2020-07-19
7457,6babdfea-f32c-44fc-b22d-6f1e7e44071c,1.3,2020-10-18
7458,6babdfea-f32c-44fc-b22d-6f1e7e44071c,8.5,2020-11-26
7459,6babdfea-f32c-44fc-b22d-6f1e7e44071c,1.1,2021-01-05
7460,8114bf85-5d68-4165-833a-7083db6737ae,15.9,2020-07-20
7461,8114bf85-5d68-4165-833a-7083db6737ae,1.2,2020-08-13
7462,8114bf85-5d68-4165-833a-7083db6737ae,2.0,2020-08-29
7463,8a64c4e7-cf07-451a-9139-bfeada3e060e,1.1,2020-10-01
7464,8a64c4e7-cf07-451a-9139-bfeada3e060e,1.5,2020-10-03
7465,8a64c4e7-cf07-451a-9139-bfeada3e060e,1.3,2020-10-17
7466,02517709-a934-4047-bae7-980ce2f9ed5b,100.5,2020-10-23
7467,02517709-a934-4047-bae7-980ce2f9ed5b,2.5,2020-11-04
7468,02517709-a934-4047-bae7-980ce2f9ed5b,1.2,2020-11-09
7469,8698bedb-1279-4c3a-afc6-c72c15f19167,2.0,2020-11-30
7470,8698bedb-1279-4c3a-afc6-c72c15f19167,1.6,2021-02-07
7471,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,1.3,2020-03-30
7472,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,10.8,2020-03-31
7473,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,65.9,2020-04-03
7474,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,2.3,2020-04-04
7475,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,1.9,2020-04-07
7476,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,2.1,2020-04-18
7477,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,7.3,2020-04-21
7478,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,1.1,2020-04-23
7479,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,1.0,2020-04-24
7480,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,3.6,2020-04-26
7481,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,6.4,2020-04-27
7482,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,2.8,2020-04-29
7483,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,48.5,2020-05-01
7484,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,1.8,2020-05-03
7485,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,1.8,2020-05-04
7486,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,2.8,2020-05-05
7487,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,4.1,2020-05-06
7488,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,7.5,2020-05-11
7489,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,21.8,2020-05-14
7490,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,4.8,2020-05-18
7491,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,201.4,2020-05-19
7492,4be15a1b-fae1-4ed7-ac70-a389b2282d5f,1.7,2020-05-21
7493,8ef1d8dd-7277-46ba-9c23-b09c2ecc1b47,1.8,2020-06-05
7494,b7a42b4b-9247-448b-b8b6-db4207da0c74,18.9,2021-01-29
7495,b7a42b4b-9247-448b-b8b6-db4207da0c74,60.0,2021-03-03
7496,9ef595f5-1b6e-4443-a7b4-355911a066f3,1.5,2020-08-01
7497,7aad4b4f-bfb9-4ec6-b44d-19da7701088f,1.2,2020-01-28
7498,7aad4b4f-bfb9-4ec6-b44d-19da7701088f,3.9,2020-01-29
7499,7aad4b4f-bfb9-4ec6-b44d-19da7701088f,1.9,2020-02-25
7500,7aad4b4f-bfb9-4ec6-b44d-19da7701088f,44.2,2020-05-16
7501,7aad4b4f-bfb9-4ec6-b44d-19da7701088f,9.5,2020-05-20
7502,37e69018-b3b5-4408-a301-bdfb182fea43,27.0,2020-04-14
7503,37e69018-b3b5-4408-a301-bdfb182fea43,3.1,2020-04-26
7504,37e69018-b3b5-4408-a301-bdfb182fea43,11.0,2020-04-30
7505,37e69018-b3b5-4408-a301-bdfb182fea43,4.8,2020-05-11
7506,37e69018-b3b5-4408-a301-bdfb182fea43,1.0,2020-05-17
7507,37e69018-b3b5-4408-a301-bdfb182fea43,1.5,2020-05-19
7508,37e69018-b3b5-4408-a301-bdfb182fea43,1.2,2020-06-01
7509,37e69018-b3b5-4408-a301-bdfb182fea43,5.5,2020-06-06
7510,37e69018-b3b5-4408-a301-bdfb182fea43,1.6,2020-06-18
7511,37e69018-b3b5-4408-a301-bdfb182fea43,2.9,2020-06-20
7512,37e69018-b3b5-4408-a301-bdfb182fea43,1.1,2020-07-10
7513,37e69018-b3b5-4408-a301-bdfb182fea43,2.3,2020-07-15
7514,37e69018-b3b5-4408-a301-bdfb182fea43,1.1,2020-07-26
7515,37e69018-b3b5-4408-a301-bdfb182fea43,1.4,2020-08-18
7516,37e69018-b3b5-4408-a301-bdfb182fea43,2.1,2020-09-03
7517,58bdf668-38e9-46d8-b3d4-aba8d695581c,6.8,2020-05-18
7518,58bdf668-38e9-46d8-b3d4-aba8d695581c,1.3,2020-05-22
7519,58bdf668-38e9-46d8-b3d4-aba8d695581c,1.8,2020-05-23
7520,58bdf668-38e9-46d8-b3d4-aba8d695581c,79.0,2020-05-25
7521,58bdf668-38e9-46d8-b3d4-aba8d695581c,4.1,2020-06-09
7522,58bdf668-38e9-46d8-b3d4-aba8d695581c,1.8,2020-06-11
7523,58bdf668-38e9-46d8-b3d4-aba8d695581c,1.0,2020-06-14
7524,58bdf668-38e9-46d8-b3d4-aba8d695581c,4.9,2020-06-20
7525,58bdf668-38e9-46d8-b3d4-aba8d695581c,1.9,2020-06-21
7526,58bdf668-38e9-46d8-b3d4-aba8d695581c,4.2,2020-06-22
7527,58bdf668-38e9-46d8-b3d4-aba8d695581c,1.6,2020-06-30
7528,58bdf668-38e9-46d8-b3d4-aba8d695581c,4.2,2020-07-02
7529,58bdf668-38e9-46d8-b3d4-aba8d695581c,2.8,2020-07-11
7530,58bdf668-38e9-46d8-b3d4-aba8d695581c,2.9,2020-07-13
7531,58bdf668-38e9-46d8-b3d4-aba8d695581c,1.4,2020-07-17
7532,58bdf668-38e9-46d8-b3d4-aba8d695581c,1.1,2020-07-19
7533,58bdf668-38e9-46d8-b3d4-aba8d695581c,2.2,2020-07-21
7534,58bdf668-38e9-46d8-b3d4-aba8d695581c,7.5,2020-07-22
7535,58bdf668-38e9-46d8-b3d4-aba8d695581c,2.5,2020-07-30
7536,a630ee76-dbe9-4e4a-8151-b62f6aa6ab3f,1.4,2020-03-22
7537,753a5f2a-509c-4ef4-9772-2aadeb1d4dfa,21.4,2020-02-19
7538,753a5f2a-509c-4ef4-9772-2aadeb1d4dfa,5.4,2020-02-27
7539,d31e1219-cd24-46b2-bbe2-5a252154a682,1.4,2020-11-13
7540,d31e1219-cd24-46b2-bbe2-5a252154a682,1.1,2020-11-23
7541,d31e1219-cd24-46b2-bbe2-5a252154a682,2.5,2020-12-02
7542,d31e1219-cd24-46b2-bbe2-5a252154a682,15.8,2020-12-20
7543,d31e1219-cd24-46b2-bbe2-5a252154a682,1.1,2020-12-21
